 4.34010263644744E+05  2.00079868063173E+02  6.96408655766891E+00
 4.41570447353312E+05  2.00082675408037E+02  7.08540481432176E+00
 4.49262324670294E+05  2.00085581452575E+02  7.20883679786496E+00
 4.57088189614875E+05  2.00088589668478E+02  7.33441935667699E+00
 4.65050376166608E+05  2.00091703649470E+02  7.46218996466637E+00
 4.73151258961481E+05  2.00094927116271E+02  7.59218679126834E+00
 4.81393254000145E+05  2.00098263919752E+02  7.72444859958128E+00
 4.89778819368447E+05  2.00101718047289E+02  7.85901490446916E+00
 4.98310455970530E+05  2.00105293626148E+02  7.99592586540745E+00
 5.06990708274705E+05  2.00108994929359E+02  8.13522237808690E+00
 5.15822165072307E+05  2.00112826379692E+02  8.27694599082460E+00
 5.24807460249773E+05  2.00116792556632E+02  8.42113905009282E+00
 5.33949273574178E+05  2.00120898200344E+02  8.56784459307092E+00
 5.43250331492434E+05  2.00125148218390E+02  8.71710644029172E+00
 5.52713407944435E+05  2.00129547690847E+02  8.86896914652688E+00
 5.62341325190350E+05  2.00134101877270E+02  9.02347807854923E+00
 5.72136954652327E+05  2.00138816221908E+02  9.18067935404062E+00
 5.82103217770871E+05  2.00143696361495E+02  9.34061993571554E+00
 5.92243086876132E+05  2.00148748131418E+02  9.50334760404564E+00
 6.02559586074359E+05  2.00153977571855E+02  9.66891091858547E+00
 6.13055792149821E+05  2.00159390937347E+02  9.83735937867135E+00
 6.23734835482420E+05  2.00164994701823E+02  1.00087432758739E+01
 6.34599900981288E+05  2.00170795567931E+02  1.01831138088021E+01
 6.45654229034655E+05  2.00176800474422E+02  1.03605230576957E+01
 6.56901116476267E+05  2.00183016605593E+02  1.05410240560235E+01
 6.68343917568615E+05  2.00189451398161E+02  1.07246707098432E+01
 6.79986045003323E+05  2.00196112551670E+02  1.09115178961349E+01
 6.91830970918937E+05  2.00203008037043E+02  1.11016214331142E+01
 7.03882227936458E+05  2.00210146107312E+02  1.12950381607174E+01
 7.16143410212904E+05  2.00217535305449E+02  1.14918258438237E+01
 7.28618174513228E+05  2.00225184477283E+02  1.16920433239651E+01
 7.41310241300918E+05  2.00233102780298E+02  1.18957504410332E+01
 7.54223395847571E+05  2.00241299695483E+02  1.21030080888228E+01
 7.67361489361819E+05  2.00249785038519E+02  1.23138782193495E+01
 7.80728440137909E+05  2.00258568971632E+02  1.25284238644630E+01
 7.94328234724283E+05  2.00267662016891E+02  1.27467091970580E+01
 8.08164929112538E+05  2.00277075067095E+02  1.29687994636649E+01
 8.22242649947073E+05  2.00286819400775E+02  1.31947610925064E+01
 8.36565595755812E+05  2.00296906695094E+02  1.34246616687300E+01
 8.51138038202377E+05  2.00307349039297E+02  1.36585699306779E+01
 8.65964323360067E+05  2.00318158951593E+02  1.38965558853915E+01
 8.81048873008016E+05  2.00329349391172E+02  1.41386906855428E+01
 8.96396185949950E+05  2.00340933777527E+02  1.43850468141890E+01
 9.12010839355911E+05  2.00352926003842E+02  1.46356979738076E+01
 9.27897490127333E+05  2.00365340455436E+02  1.48907191730343E+01
 9.44060876285923E+05  2.00378192026912E+02  1.51501867392431E+01
 9.60505818386732E+05  2.00391496140209E+02  1.54141783331130E+01
 9.77237220955812E+05  2.00405268764379E+02  1.56827730100860E+01
 9.94260073952956E+05  2.00419526433341E+02  1.59560511751430E+01
 1.01157945425990E+06  2.00434286267138E+02  1.62340946531384E+01
 1.02920052719443E+06  2.00449565993664E+02  1.65169867372632E+01
 1.04712854805090E+06  2.00465383968127E+02  1.68048121342201E+01
 1.06536886366756E+06  2.00481759198738E+02  1.70976571039822E+01
 1.08392691402120E+06  2.00498711366959E+02  1.73956093808460E+01
 1.10280823384955E+06  2.00516260853015E+02  1.76987582414360E+01
 1.12201845430196E+06  2.00534428761713E+02  1.80071945648071E+01
 1.14156330461885E+06  2.00553236946746E+02  1.83210107993672E+01
 1.16144861384034E+06  2.00572708039607E+02  1.86403010593843E+01
 1.18168031254478E+06  2.00592865475087E+02  1.89651610754630E+01
 1.20226443461742E+06  2.00613733522302E+02  1.92956882903870E+01
 1.22320711904993E+06  2.00635337313971E+02  1.96319818685169E+01
 1.24451461177139E+06  2.00657702877273E+02  1.99741427169655E+01
 1.26619326751095E+06  2.00680857166124E+02  2.03222735180036E+01
 1.28824955169313E+06  2.00704828095937E+02  2.06764788010643E+01
 1.31069004236608E+06  2.00729644575391E+02  2.10368648872069E+01
 1.33352143216333E+06  2.00755336546008E+02  2.14035400312057E+01
 1.35675053029986E+06  2.00781935017085E+02  2.17766143831224E+01
 1.38038426460288E+06  2.00809472104425E+02  2.21562000251840E+01
 1.40442968357795E+06  2.00837981071929E+02  2.25424110488222E+01
 1.42889395851111E+06  2.00867496372533E+02  2.29353635693884E+01
 1.45378438560766E+06  2.00898053690284E+02  2.33351757331259E+01
 1.47910838816821E+06  2.00929689987489E+02  2.37419678145027E+01
 1.50487351880252E+06  2.00962443549370E+02  2.41558622092607E+01
 1.53108746168203E+06  2.00996354032310E+02  2.45769834698195E+01
 1.55775803483160E+06  2.01031462515719E+02  2.50054583913977E+01
 1.58489319246112E+06  2.01067811552533E+02  2.54414160148881E+01
 1.61250102733774E+06  2.01105445223218E+02  2.58849876693776E+01
 1.64058977319954E+06  2.01144409192918E+02  2.63363070408151E+01
 1.66916780721106E+06  2.01184750767597E+02  2.67955101684030E+01
 1.69824365246175E+06  2.01226518956817E+02  2.72627355447432E+01
 1.72782598050786E+06  2.01269764534500E+02  2.77381241159127E+01
 1.75792361395869E+06  2.01314540105770E+02  2.82218193660132E+01
 1.78854552910777E+06  2.01360900172912E+02  2.87139673268169E+01
 1.81970085860998E+06  2.01408901206517E+02  2.92147166475326E+01
 1.85139889420528E+06  2.01458601718392E+02  2.97242186395818E+01
 1.88364908948980E+06  2.01510062337149E+02  3.02426273243865E+01
 1.91646106273539E+06  2.01563345887013E+02  3.07700994838726E+01
 1.94984459975805E+06  2.01618517470163E+02  3.13067947233104E+01
 1.98380965683651E+06  2.01675644551208E+02  3.18528755125720E+01
