 9.00000000000000E+01  2.88000000000000E+01  3.41662386193829E+00 -1.51200000000000E+02  0.00000000000000E+00  3.73037608785404E-01 
 9.00000000000000E+01  2.91600000000000E+01  4.25447371704472E+00 -1.50840000000000E+02  0.00000000000000E+00  3.70552647759615E-01 
 9.00000000000000E+01  2.95200000000000E+01  5.15892267380486E+00 -1.50480000000000E+02  0.00000000000000E+00  3.65084671817652E-01 
 9.00000000000000E+01  2.98800000000000E+01  6.11854209148526E+00 -1.50120000000000E+02  0.00000000000000E+00  3.56798024228894E-01 
 9.00000000000000E+01  3.02400000000000E+01  7.12141644873190E+00 -1.49760000000000E+02  0.00000000000000E+00  3.45931686417769E-01 
 9.00000000000000E+01  3.06000000000000E+01  8.15524252783358E+00 -1.49400000000000E+02  0.00000000000000E+00  3.32793686195744E-01 
 9.00000000000000E+01  3.09600000000000E+01  9.20743745694784E+00 -1.49040000000000E+02  0.00000000000000E+00  3.17753752827449E-01 
 9.00000000000000E+01  3.13200000000000E+01  1.02652548019754E+01 -1.48680000000000E+02  0.00000000000000E+00  3.01234438586164E-01 
 9.00000000000000E+01  3.16800000000000E+01  1.13159077280462E+01 -1.48320000000000E+02  0.00000000000000E+00  2.83700961800922E-01 
 9.00000000000000E+01  3.20400000000000E+01  1.23466980799100E+01 -1.47960000000000E+02  0.00000000000000E+00  2.65650053384319E-01 
 9.00000000000000E+01  3.24000000000000E+01  1.33451500639232E+01 -1.47600000000000E+02  0.00000000000000E+00  2.47598107075793E-01 
 9.00000000000000E+01  3.27600000000000E+01  1.42991470550342E+01 -1.47240000000000E+02  0.00000000000000E+00  2.30068943064405E-01 
 9.00000000000000E+01  3.31200000000000E+01  1.51970699036193E+01 -1.46880000000000E+02  0.00000000000000E+00  2.13581495434094E-01 
 9.00000000000000E+01  3.34800000000000E+01  1.60279349827742E+01 -1.46520000000000E+02  0.00000000000000E+00  1.98637726431362E-01 
 9.00000000000000E+01  3.38400000000000E+01  1.67815301003518E+01 -1.46160000000000E+02  0.00000000000000E+00  1.85711055517094E-01 
 9.00000000000000E+01  3.42000000000000E+01  1.74485463053273E+01 -1.45800000000000E+02  0.00000000000000E+00  1.75235569342183E-01 
 9.00000000000000E+01  3.45600000000000E+01  1.80207035485106E+01 -1.45440000000000E+02  0.00000000000000E+00  1.67596251128798E-01 
 9.00000000000000E+01  3.49200000000000E+01  1.84908681166985E+01 -1.45080000000000E+02  0.00000000000000E+00  1.63120435494260E-01 
 9.00000000000000E+01  3.52800000000000E+01  1.88531597502253E+01 -1.44720000000000E+02  0.00000000000000E+00  1.62070658638787E-01 
 9.00000000000000E+01  3.56400000000000E+01  1.91030463794406E+01 -1.44360000000000E+02  0.00000000000000E+00  1.64639035162531E-01 
 9.00000000000000E+01  3.60000000000000E+01  1.92374244783629E+01 -1.44000000000000E+02  0.00000000000000E+00  1.70943252719276E-01 
 9.00000000000000E+01  3.63600000000000E+01  1.92546831355737E+01 -1.43640000000000E+02  0.00000000000000E+00  1.81024235328659E-01 
 9.00000000000000E+01  3.67200000000000E+01  1.91547500846819E+01 -1.43280000000000E+02  0.00000000000000E+00  1.94845486485893E-01 
 9.00000000000000E+01  3.70800000000000E+01  1.89391181200324E+01 -1.42920000000000E+02  0.00000000000000E+00  2.12294085147240E-01 
 9.00000000000000E+01  3.74400000000000E+01  1.86108505476328E+01 -1.42560000000000E+02  0.00000000000000E+00  2.33183272054879E-01 
 9.00000000000000E+01  3.78000000000000E+01  1.81745645855420E+01 -1.42200000000000E+02  0.00000000000000E+00  2.57256531390391E-01 
 9.00000000000000E+01  3.81600000000000E+01  1.76363919303067E+01 -1.41840000000000E+02  0.00000000000000E+00  2.84193043982884E-01 
 9.00000000000000E+01  3.85200000000000E+01  1.70039160435910E+01 -1.41480000000000E+02  0.00000000000000E+00  3.13614363677715E-01 
 9.00000000000000E+01  3.88800000000000E+01  1.62860860820882E+01 -1.41120000000000E+02  0.00000000000000E+00  3.45092148298109E-01 
 9.00000000000000E+01  3.92400000000000E+01  1.54931077892949E+01 -1.40760000000000E+02  0.00000000000000E+00  3.78156761078914E-01 
