 5.62387509530312E+07  3.20200384847592E-03 -9.40675812500940E+01
 5.63685617712461E+07  3.21805616552960E-03 -9.31202418789447E+01
 5.64986722200223E+07  3.23424178073223E-03 -9.21763528895476E+01
 5.66290829909698E+07  3.25056196136204E-03 -9.12358914755627E+01
 5.67597947772957E+07  3.26701798375718E-03 -9.02988349357409E+01
 5.68908082738062E+07  3.28361113596699E-03 -8.93651606731554E+01
 5.70221241769116E+07  3.30034272163597E-03 -8.84348461945065E+01
 5.71537431846298E+07  3.31721405956886E-03 -8.75078691100801E+01
 5.72856659965895E+07  3.33422646701804E-03 -8.65842071331009E+01
 5.74178933140348E+07  3.35138129489490E-03 -8.56638380791133E+01
 5.75504258398280E+07  3.36867989267771E-03 -8.47467398662550E+01
 5.76832642784539E+07  3.38612362174882E-03 -8.38328905134696E+01
 5.78164093360235E+07  3.40371386474412E-03 -8.29222681414712E+01
 5.79498617202774E+07  3.42145201664603E-03 -8.20148509715270E+01
 5.80836221405901E+07  3.43933947655819E-03 -8.11106173252921E+01
 5.82176913079733E+07  3.45737766807788E-03 -8.02095456239513E+01
 5.83520699350799E+07  3.47556802504196E-03 -7.93116143884124E+01
 5.84867587362078E+07  3.49391199265300E-03 -7.84168022384522E+01
 5.86217584273036E+07  3.51241102974973E-03 -7.75250878923224E+01
 5.87570697259665E+07  3.53106661217020E-03 -7.66364501661347E+01
 5.88926933514520E+07  3.54988023106174E-03 -7.57508679739103E+01
 5.90286300246758E+07  3.56885338326520E-03 -7.48683203266212E+01
 5.91648804682176E+07  3.58798759826897E-03 -7.39887863320877E+01
 5.93014454063255E+07  3.60728439451363E-03 -7.31122451945415E+01
 5.94383255649182E+07  3.62674532725923E-03 -7.22386762134459E+01
 5.95755216715908E+07  3.64637195752008E-03 -7.13680587844634E+01
 5.97130344556181E+07  3.66616586432452E-03 -7.05003723978165E+01
 5.98508646479572E+07  3.68612863454983E-03 -6.96355966380254E+01
 5.99890129812529E+07  3.70626188014913E-03 -6.87737111839834E+01
 6.01274801898418E+07  3.72656722460232E-03 -6.79146958080527E+01
 6.02662670097547E+07  3.74704630573812E-03 -6.70585303760214E+01
 6.04053741787208E+07  3.76770078103620E-03 -6.62051948458257E+01
 6.05448024361737E+07  3.78853231468971E-03 -6.53546692684313E+01
 6.06845525232524E+07  3.80954260087921E-03 -6.45069337861663E+01
 6.08246251828073E+07  3.83073334212339E-03 -6.36619686328906E+01
 6.09650211594032E+07  3.85210625484312E-03 -6.28197541336323E+01
 6.11057411993235E+07  3.87366308048663E-03 -6.19802707035446E+01
 6.12467860505743E+07  3.89540556790148E-03 -6.11434988483102E+01
 6.13881564628881E+07  3.91733549059858E-03 -6.03094191628468E+01
 6.15298531877282E+07  3.93945463467378E-03 -5.94780123317161E+01
 6.16718769782921E+07  3.96176480806214E-03 -5.86492591280426E+01
 6.18142285895161E+07  3.98426783244010E-03 -5.78231404131307E+01
 6.19569087780789E+07  4.00696554425282E-03 -5.69996371365337E+01
 6.20999183024059E+07  4.02985981028831E-03 -5.61787303350100E+01
 6.22432579226729E+07  4.05295249887677E-03 -5.53604011325045E+01
