 6.20999183024059E+07  4.70059560374274E-03  1.60807025158678E+02
 6.22432579226729E+07  4.74706562712178E-03  1.61207733626172E+02
 6.23869284008107E+07  4.79400899278657E-03  1.61609584554010E+02
 6.25309305005084E+07  4.84143072566696E-03  1.62012582242962E+02
 6.26752649872178E+07  4.88933590636429E-03  1.62416731017199E+02
 6.28199326281585E+07  4.93772966968741E-03  1.62822035224569E+02
 6.29649341923196E+07  4.98661721015688E-03  1.63228499236586E+02
 6.31102704504657E+07  5.03600378414393E-03  1.63636127448608E+02
 6.32559421751415E+07  5.08589469532844E-03  1.64044924280195E+02
 6.34019501406732E+07  5.13629531790630E-03  1.64454894175241E+02
 6.35482951231752E+07  5.18721108930638E-03  1.64866041601891E+02
 6.36949779005537E+07  5.23864749576041E-03  1.65278371053102E+02
 6.38419992525101E+07  5.29061009428175E-03  1.65691887046656E+02
 6.39893599605446E+07  5.34310450262680E-03  1.66106594125165E+02
 6.41370608079630E+07  5.39613640345465E-03  1.66522496856632E+02
 6.42851025798781E+07  5.44971153276687E-03  1.66939599834306E+02
 6.44334860632145E+07  5.50383571072164E-03  1.67357907677162E+02
 6.45822120467143E+07  5.55851480942040E-03  1.67777425029745E+02
 6.47312813209395E+07  5.61375476608045E-03  1.68198156562669E+02
 6.48806946782770E+07  5.66956159800273E-03  1.68620106972691E+02
 6.50304529129426E+07  5.72594137676831E-03  1.69043280982994E+02
 6.51805568209855E+07  5.78290025338164E-03  1.69467683343075E+02
 6.53310072002923E+07  5.84044444131216E-03  1.69893318829516E+02
 6.54818048505911E+07  5.89858022799066E-03  1.70320192245443E+02
 6.56329505734563E+07  5.95731396930349E-03  1.70748308421553E+02
 6.57844451723122E+07  6.01665209987338E-03  1.71177672215655E+02
 6.59362894524377E+07  6.07660112082073E-03  1.71608288513185E+02
 6.60884842209703E+07  6.13716761555339E-03  1.72040162227350E+02
 6.62410302869109E+07  6.19835822996923E-03  1.72473298299463E+02
 6.63939284611270E+07  6.26017970135962E-03  1.72907701698869E+02
 6.65471795563592E+07  6.32263882885253E-03  1.73343377423415E+02
 6.67007843872223E+07  6.38574249947845E-03  1.73780330499691E+02
 6.68547437702122E+07  6.44949767520402E-03  1.74218565983014E+02
 6.70090585237103E+07  6.51391140204166E-03  1.74658088957809E+02
 6.71637294679855E+07  6.57899079776822E-03  1.75098904537871E+02
 6.73187574252006E+07  6.64474307134811E-03  1.75541017866529E+02
 6.74741432194167E+07  6.71117550951720E-03  1.75984434116789E+02
 6.76298876765968E+07  6.77829548951157E-03  1.76429158491776E+02
 6.77859916246092E+07  6.84611045896362E-03  1.76875196224732E+02
 6.79424558932348E+07  6.91462796534240E-03  1.77322552579403E+02
 6.80992813141691E+07  6.98385563605616E-03  1.77771232850370E+02
 6.82564687210266E+07  7.05380119405816E-03  1.78221242362968E+02
 6.84140189493474E+07  7.12447243954667E-03  1.78672586473729E+02
 6.85719328365990E+07  7.19587726872107E-03  1.79125270570732E+02
 6.87302112221826E+07  7.26802367428606E-03  1.79579300073662E+02
 6.88888549474366E+07  7.34091973842335E-03  1.80034680434186E+02
 6.90478648556415E+07  7.41457362988746E-03  1.80491417136051E+02
 6.92072417920243E+07  7.48899362031271E-03  1.80949515695429E+02
 6.93669866037629E+07  7.56418807300355E-03  1.81408981661380E+02
 6.95271001399907E+07  7.64016545302365E-03  1.81869820615616E+02
 6.96875832518010E+07  7.71693431962028E-03  1.82332038173264E+02
 6.98484367922517E+07  7.79450333354928E-03  1.82795639982894E+02
 7.00096616163698E+07  7.87288125586535E-03  1.83260631726687E+02
 7.01712585811556E+07  7.95207694852877E-03  1.83727019120943E+02
 7.03332285455876E+07  8.03209938002031E-03  1.84194807916234E+02
 7.04955723706278E+07  8.11295762119985E-03  1.84664003897630E+02
 7.06582909192240E+07  8.19466084916938E-03  1.85134612885069E+02
 7.08213850563169E+07  8.27721834958301E-03  1.85606640733493E+02
 7.09848556488439E+07  8.36063951568711E-03  1.86080093333468E+02
 7.11487035657424E+07  8.44493385031795E-03  1.86554976610947E+02
 7.13129296779561E+07  8.53011097190424E-03  1.87031296528018E+02
 7.14775348584395E+07  8.61618060503617E-03  1.87509059082965E+02
 7.16425199821615E+07  8.70315259330810E-03  1.87988270310687E+02
 7.18078859261100E+07  8.79103689800522E-03  1.88468936282736E+02
 7.19736335692987E+07  8.87984358904110E-03  1.88951063107979E+02
 7.21397637927692E+07  8.96958286687202E-03  1.89434656932674E+02
 7.23062774795963E+07  9.06026504367794E-03  1.89919723940857E+02
 7.24731755148945E+07  9.15190055208501E-03  1.90406270354522E+02
 7.26404587858203E+07  9.24449995705458E-03  1.90894302434055E+02
 7.28081281815783E+07  9.33807394239557E-03  1.91383826478587E+02
 7.29761845934255E+07  9.43263331988520E-03  1.91874848826110E+02
 7.31446289146760E+07  9.52818902959839E-03  1.92367375854211E+02
 7.33134620407060E+07  9.62475213733419E-03  1.92861413979744E+02
 7.34826848689584E+07  9.72233384539434E-03  1.93356969659726E+02
 7.36522982989477E+07  9.82094548902477E-03  1.93854049391532E+02
 7.38223032322643E+07  9.92059854028967E-03  1.94352659712943E+02
 7.39927005725800E+07  1.00213045977446E-02  1.94852807203019E+02
 7.41634912256524E+07  1.01230754055244E-02  1.95354498481821E+02
 7.43346760993296E+07  1.02259228532385E-02  1.95857740211178E+02
 7.45062561035552E+07  1.03298589641423E-02  1.96362539094977E+02
 7.46782321503741E+07  1.04348959056652E-02  1.96868901879304E+02
 7.48506051539346E+07  1.05410459976507E-02  1.97376835353069E+02
 7.50233760304962E+07  1.06483216981840E-02  1.97886346348197E+02
 7.51965456984338E+07  1.07567356274877E-02  1.98397441739982E+02
 7.53701150782407E+07  1.08663005411604E-02  1.98910128447609E+02
 7.55440850925356E+07  1.09770293588480E-02  1.99424413434244E+02
 7.57184566660674E+07  1.10889351535041E-02  1.99940303707751E+02
 7.58932307257190E+07  1.12020311556861E-02  2.00457806320745E+02
 7.60684082005116E+07  1.13163307551051E-02  2.00976928371235E+02
 7.62439900216130E+07  1.14318475010934E-02  2.01497677002795E+02
 7.64199771223390E+07  1.15485951090559E-02  2.02020059405140E+02
 7.65963704381591E+07  1.16665874618025E-02  2.02544082814256E+02
 7.67731709067036E+07  1.17858386041663E-02  2.03069754513228E+02
 7.69503794677660E+07  1.19063627590152E-02  2.03597081832082E+02
 7.71279970633094E+07  1.20281743129727E-02  2.04126072148694E+02
 7.73060246374711E+07  1.21512878349775E-02  2.04656732888880E+02
 7.74844631365675E+07  1.22757180661398E-02  2.05189071526937E+02
 7.76633135090995E+07  1.24014799293541E-02  2.05723095586084E+02
 7.78425767057573E+07  1.25285885256317E-02  2.06258812638731E+02
